tag,time
recommend_user_2008_440,0.0005462169647216797
recommend_user_2008_441,0.00038313865661621094
recommend_user_2008_442,0.0004382133483886719
recommend_user_2008_443,0.00036787986755371094
recommend_user_2008_447,0.00037360191345214844
recommend_user_2008_450,0.00036597251892089844
recommend_user_2008_452,0.0003597736358642578
recommend_user_2008_453,0.0004096031188964844
recommend_user_2008_454,0.00038909912109375
recommend_user_2008_458,0.00044608116149902344
recommend_user_2008_459,0.0003628730773925781
recommend_user_2008_460,0.00033664703369140625
recommend_user_2008_461,0.00037169456481933594
recommend_user_2008_462,0.0003676414489746094
recommend_user_2008_467,0.00039196014404296875
recommend_user_2008_468,0.0003619194030761719
recommend_user_2008_469,0.00038909912109375
recommend_user_2008_474,0.0003676414489746094
recommend_user_2008_475,0.0003666877746582031
